common_name,tree_registry_id,tree_nickname,tree_score,height_(m),DBH_(m),crown_spread_(m),,last_measured,year_nominated,location,nearest_town,ownership,ownership_details,latitude,longitude,elevation_m,access_notes,tree_site_notes,Principle nominator,Co-nominator 1,Co-nominator 2,Co-nominator 3,Verifier,tree_type,has_photo,all photo LINK,highside_DBH(m),rank,top_lists,tree_sp_code,sp_split_range,datum,Year_only _last_measured,Year_only_nominated
Ponderosa pine,1350,,285,43.6,1.1,7.3,,5/10/2023,7/1/2023,Blackwater L. Road,Devine,Provincial land,Soo TSA,50.52546,-122.502137,402,"Turn onto Blackwater Lake Road from Pemberton Portage Road. Follow for 500m then turn right onto the dirt road. Proceed for about 150m. The tree will be on the left about 75 off the road, just outside the fence.","This tree, along with several other large ponderosa pines, was left after the area was logged in 2005. The site is a flat and dry bench, with low ground cover.",Jon Degner,,,,Jon Degner,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1350_Pp_Blackwater_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2023/07/1350_Pp_Blackwater_2.jpg"" target=""_blank"">2</a>         ",,41,,35,,WGS 84,2023,2023
Ponderosa pine,1573,,283,31,1.38,13.4,,10/5/2024,10/18/2024,Kane Valley,Merritt,Parks/reserves,Kane V. Ski Trail RecSite,49.986572,-120.629581,1268,Kane Valley Cross Country Ski Trails Provincial Rec Site. From Merritt take Highway 97C (Okanagan Connector) towards Kelowna before turning right onto Kane Valley Rd. Drive approx. 4km until turning left at the signs for Kane Valley cross country ski trails. Trails are driveable in 4x4 vehicle in the summer. Grove is at the top of the hill where the trails loop back down.,"Growing on north facing slope at high elevation, incredibly odd for a Ponderosa, likely reflecting huge differences in fire behaviour and disturbance history in the era that it germinated. No evident Ponderosa regenerating at this elevation/aspect. Fire scarring and exposed wood around cat face on down hill side. Along edge of cross country ski trail/road. Despite being on the rec site, there is Tolko logging layout in the area. Tree is outside cutblock boundary.",Alex Robertson,Jonathan Van Elslander,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1573_Pp_KaneValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1573_Pp_KaneValley_JV_2.jpg"" target=""_blank"">2</a>         ",1.35,42,,35,,WGS 84,2024,2024
Ponderosa pine,1030,Kalmalka Queen,282,32.7,1.34,11,,9/14/2021,12/1/2021,Lookout Trail,Coldstream,Parks/reserves,Kalamalka PP,50.203889,-119.267778,580,"Kalamalka Provincial Park in Coldstream is well signed, so follow signage to the last parking lot. From here head up the Corral Trail to Cougar Cairn junction and then continue up the Lookout Trail. The tree is on the escarpment overlooking the lake.",This tree seems to be taking advantage of its promentory above Kalamalka Lake. One of the lower branches extended out over 5 m.,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/1030_Pp_Kalamalka_TN_1.jpg"" target=""_blank"">1</a>            ",,43,,35,,,2021,2021
Ponderosa pine,178,,282,35.2,1.27,11.5,,12/3/1999,12/3/1999,Community Park,Coldstream,Municipal/city,,50.223511,-119.23525,,"Coldstream, east end of Community Park.",Tree has a broken top  but otherwise healthy. IDFxh1a,Sam McKillop,,,,Michael Carlson,c,0,,,44,,35,,,1999,1999
Ponderosa pine,1431,,282,41.2,1.11,11.9,,1/19/2024,11/12/2023,Cai Creek,Castlegar,Provincial land,BCTS Arrow South,49.268925,-117.609857,954,Cai Creek ATV Trail from Highway 3 east of Castlegar.,Signs of fire damage; piece of bark removed to measure; exceptionally cool layered bark.,Matt Casselman,,,,Dooyong Song,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1431_Pp_CaiCreek_DS_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1431_Pp_CaiCreek_MC_1.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2024/02/1431_Pp_CaiCreek_MC_3.jpg"" target=""_blank"">3</a>      ",,45,,35,,,2024,2023
Ponderosa pine,1557,,281,40.3,1.12,12.4,,10/5/2024,10/18/2024,Voght Valley,Aspen Grove,Provincial land,,49.829587,-120.710784,1034,From Merritt take Highway 97C (Okanagan Connector) towards Kelowna before turning onto Highway 5A to Princeton.  After 8km turn right onto Coalmont Rd. After 11km turn right onto Voght Valley Rd. Grove of trees is along the road. ,"Submesic to mesic area of aspen groves, grassland, and fifteen year old pine plantation. The area surrounding this grove of trees features dozens, if not hundreds, of very large Ponderosa pine worth measuring and nominating to the Big Tree Registry.",Jonathan Van Elslander,,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1557_Pp_VoghtValley_JV_1_1558.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1557_Pp_VoghtValley_JV_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1557_Pp_VoghtValley_JV_3.jpg"" target=""_blank"">3</a>      ",,46,,35,,WGS 84,2024,2024
Ponderosa pine,1554,,281,43.6,1.02,14.6,,10/5/2024,10/18/2024,Voght Valley,Aspen Grove,Provincial land,,49.831902,-120.710207,1043,From Merritt take Highway 97C (Okanagan Connector) towards Kelowna before turning onto Highway 5A to Princeton.  After 8km turn right onto Coalmont Rd. After 11km turn right onto Voght Valley Rd. Grove of trees is along the road. ,"Open grown, losing lower branches over time as aspen on south side grow and shade base. Submesic to mesic area of aspen groves, grassland, and fifteen year old pine plantation. The area surrounding this grove of trees features dozens, if not hundreds, of very large Ponderosa pine worth measuring and nominating to the Big Tree Registry.",Jonathan Van Elslander,,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1554_Pp_VoghtValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1554_Pp_VoghtValley_JV_2.jpg"" target=""_blank"">2</a>         ",,47,,35,,WGS 84,2024,2024
Ponderosa pine,1434,,281,46.6,0.97,10.2,,10/25/2024,11/12/2023,Cai Creek,Castlegar,Provincial land,BCTS Arrow South,49.271444,-117.613388,929,Cai Creek ATV Trail from Highway 3 east of Castlegar.,,Matt Casselman,,,,Dooyong Song,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1434_Pp_CaiCreek_MC_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1434_Pp_CaiCreek_MC_2.jpg"" target=""_blank"">2</a>         ",,48,,35,,,2024,2023
Ponderosa pine,1471,Pondy 3,280,31.5,1.35,12,,8/17/2022,3/8/2024,Mother’s Day Hill,Kimberley,Provincial land,,49.595279,-115.9425,1250,Wycliffe Road to Moose Lake Road,,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1471_Pp_MothersdayHill_TN_1.jpg"" target=""_blank"">1</a>            ",,49,,35,,,2022,2024
Ponderosa pine,1472,Wasa Ponderosa,271,27.5,1.3,24,,9/14/2022,3/8/2024,Kootenay River,Tata Creek,Provincial land,,49.830833,-115.750833,780,Between highway 93/95 and the Kootenay River.,,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1472_Pp_WasaKootenay_TN_1.jpg"" target=""_blank"">1</a>            ",,50,,35,,,2022,2024
Ponderosa pine,1560,,267,34.7,1.15,12.4,,10/5/2024,10/18/2024,Voght Valley,Aspen Grove,Provincial land,,49.827779,-120.708936,1025,From Merritt take Highway 97C (Okanagan Connector) towards Kelowna before turning onto Highway 5A to Princeton.  After 8km turn right onto Coalmont Rd. After 11km turn right onto Voght Valley Rd. Grove of trees is along the road. ,"Immediatley adjacent to two 1.3m DBH dead Ponderosa ine. Submesic to mesic area of aspen groves, grassland, and fifteen year old pine plantation. The area surrounding this grove of trees features dozens, if not hundreds, of very large Ponderosa pine worth measuring and nominating to the Big Tree Registry.",Jonathan Van Elslander,,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1560_Pp_VoghtValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1560_Pp_VoghtValley_JV_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1560_Pp_VoghtValley_JV_3.jpg"" target=""_blank"">3</a>      ",1.14,51,,35,,WGS 84,2024,2024
Ponderosa pine,1574,,264,33.9,1.14,15,,10/5/2024,10/18/2024,Kane Valley,Merritt,Parks/reserves,Kane V. Ski Trail RecSite,49.988148,-120.626423,1241,Kane Valley Cross Country Ski Trails Provincial Rec Site. From Merritt take Highway 97C (Okanagan Connector) towards Kelowna before turning right onto Kane Valley Rd. Drive approx. 4km until turning left at the signs for Kane Valley cross country ski trails. Trails are driveable in 4x4 vehicle in the summer. Grove is at the top of the hill where the trails loop back down.,"Growing on northeast facing grassland at high elevation, odd for a ponderosa. No evident Ponderosa regenerating at this elevation/aspect. Despite being on the rec site, there is Tolko logging layout in the area. Tree is outside cutblock boundary.",Alex Robertson,Jonathan Van Elslander,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1574_Pp_KaneValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1574_Pp_KaneValley_JV_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1574_Pp_KaneValley_JV_3.jpg"" target=""_blank"">3</a>      ",1.01,52,,35,,WGS 84,2024,2024
Ponderosa pine,1575,,264,33.4,1.13,18.1,,10/5/2024,10/18/2024,Kane Valley,Merritt,Parks/reserves,Kane V. Ski Trail RecSite,49.987618,-120.625327,1232,Kane Valley Cross Country Ski Trails Provincial Rec Site. From Merritt take Highway 97C (Okanagan Connector) towards Kelowna before turning right onto Kane Valley Rd. Drive approx. 4km until turning left at the signs for Kane Valley cross country ski trails. Trails are driveable in 4x4 vehicle in the summer. Grove is at the top of the hill where the trails loop back down.,"Forked leader. Growing on northeast facing grassland at high elevation, odd for a ponderosa. No evident Ponderosa regenerating at this elevation/aspect. Despite being on the rec site, there is Tolko logging layout in the area. Tree is outside cutblock boundary.",Jonathan Van Elslander,,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1575_Pp_KaneValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1575_Pp_KaneValley_JV_2.jpg"" target=""_blank"">2</a>         ",1.12,53,,35,,WGS 84,2024,2024
Ponderosa pine,1545,,264,35.5,1.09,16.6,,9/29/2024,10/18/2024,Midday Valley,Merritt,Provincial land,,50.084155,-120.887426,1119,"Take Midday Valley Rd from Merritt to kilometre 11.5 and turn right onto Lindley FSR. Take to KM 2.5 then turn on to Lindley Spur 1. Take for 1.5 km keeping right and park in the landing at the end of the road ( 50.082621, -120.895236). Tree is 150 metres uphill from the landing.","Incredible tree. No less than 6 leaders, maybe as many as 10, each more than 30cm circumference. Moisture receiving despite Ponderosa presence. Area covered in dense snowberry, prickly rose, and dogwood. Pine presence counter to other site associations indicating potential changes over time to since tree germinated.",Jonathan Van Elslander,,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1545_Pp_MiddayValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1545_Pp_MiddayValley_JV_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1545_Pp_MiddayValley_JV_3.jpg"" target=""_blank"">3</a>      ",,54,,35,,WGS 84,2024,2024
Ponderosa pine,618,,264,38,1.04,13,,10/31/2021,8/3/2021,Kimberley Nature Park,Kimberley,Provincial land,City of Kimberley,49.64948,-115.99923,1214,"In Kimberley, starting at the Higgins Street nature park entrance, hike or bike the Eimers road to the three corners. Take a left onto the lower army road to the four corners junction. Take the Duck Pond Trail to the height of land as it starts to fall away into the St. Mary’s valley.  Tree is about 700m S on Duck Pond from junction with Keiver Way. The tree is unmistakably the largest tree in the area, somehow missed in the decades earlier logging.","Classic ponderosa, tall straight, branches start 1/2-3/4 the way up. Small fire scar at the base on south side. Situated on a gentle south facing slope.",Ian Gordon,,,,Dave Hale,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/618_Pp_Duckpond_IG_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/618_Pp_Duckpond_IG_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/618_Pp_Duckpond_IG_3.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2021/12/618_Pp_Duckpond_IG_4.jpg"" target=""_blank"">4</a>   ",,55,,35,,WGS 84,2021,2021
Ponderosa pine,1435,,264,41.3,0.98,9.2,,10/25/2024,11/12/2023,Cai Creek,Castlegar,Provincial land,BCTS Arrow South,49.271055,-117.613688,919,Cai Creek ATV Trail from Highway 3 east of Castlegar.,,Matt Casselman,,,,Dooyong Song,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1435_Pp_CaiCreek_MC_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1435_Pp_CaiCreek_MC_2.jpg"" target=""_blank"">2</a>         ",,56,,35,,,2024,2023
Ponderosa pine,1437,Jenny,263,37.9,1.05,10.6,,10/25/2024,11/12/2023,Cai Creek,Castlegar,Provincial land,BCTS Arrow South,49.26976,-117.614899,882,Cai Creek ATV Trail from Highway 3 east of Castlegar.,,Matt Casselman,,,,Dooyong Song,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1437_Pp_CaiCreek_MC_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1437_Pp_CaiCreek_MC_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1437_Pp_CaiCreek_MC_3.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1437_Pp_CaiCreek_MC_4.jpg"" target=""_blank"">4</a>   ",,57,,35,,,2024,2023
Ponderosa pine,1438,,261,40.2,0.99,8.1,,10/25/2024,11/12/2023,Cai Creek,Castlegar,Provincial land,BCTS Arrow South,49.269315,-117.616722,831,Cai Creek ATV Trail from Highway 3 east of Castlegar.,,Matt Casselman,,,,Dooyong Song,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1438_Pp_CaiCreek_MC_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1438_Pp_CaiCreek_MC_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1438_Pp_CaiCreek_MC_3.jpg"" target=""_blank"">3</a>      ",,58,,35,,,2024,2023
Ponderosa pine,1562,,260,35.3,1.07,14.2,,10/5/2024,10/18/2024,Voght Valley,Aspen Grove,Provincial land,,49.827746,-120.710321,1027,From Merritt take Highway 97C (Okanagan Connector) towards Kelowna before turning onto Highway 5A to Princeton.  After 8km turn right onto Coalmont Rd. After 11km turn right onto Voght Valley Rd. Grove of trees is along the road. ,"Submesic to mesic area of aspen groves, grassland, and fifteen year old pine plantation. Tree previously cruised and likely increment bored. Very branchy. The area surrounding this grove of trees features dozens, if not hundreds, of very large Ponderosa pine worth measuring and nominating to the Big Tree Registry.",Jonathan Van Elslander,,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1562_Pp_VoghtValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1562_Pp_VoghtValley_JV_2.jpg"" target=""_blank"">2</a>         ",1.06,59,,35,,WGS 84,2024,2024
Ponderosa pine,1639,Hasty Ponderosa,260,44.6,0.85,10,,8/28/2024,11/11/2024,Hasty Creek ,Silverton,Provincial land,,49.934167,-117.360833,720,"Drive south from Silverton on Highway #6, turn left onto Red Mountain Road, turn right onto Lower Galena Farm Rd. Road ends at washout bridge crossing Hasty Creek, continue on foot up old overgrown road. Tree is in middle of road.","Tree has two tops. This is a rare ponderosa pine for this area. When the original Red Mountain Road was constructed in the 1920s, the tree was left in place and the road was routed around both sides of the tree.",Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1639_Pp_Hasty_TN_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1639_Pp_Hasty_TN_2.jpg"" target=""_blank"">2</a>         ",,60,,35,,,2024,2024
Ponderosa pine,2056,Copper Ponderosa,259,29.2,1.16,24,,11/9/2025,11/29/2025,Blue Chip Mine,Elko,Provincial land,,49.331389,-115.143333,1100,"From Highway 3, turn off onto Burton Lake Road continue past lake turn-off, take right turn onto gravel before the subdivision access. On slope above cut-block.",Tree has had the roots disturbed when an old mining access road was cut through the slope below.,Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/2056_Pp_Burton_TN_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/12/2056_Pp_Burton_TN_2.jpg"" target=""_blank"">2</a>         ",,61,,35,,,2025,2025
Ponderosa pine,1433,,259,39.6,0.99,7.8,,10/25/2024,11/12/2023,Cai Creek,Castlegar,Provincial land,BCTS Arrow South,49.271857,-117.613209,945,Cai Creek ATV Trail from Highway 3 east of Castlegar.,,Matt Casselman,,,,Dooyong Song,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1433_Pp_CaiCreek_MC_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1433_Pp_CaiCreek_MC_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1433_Pp_CaiCreek_MC_3.jpg"" target=""_blank"">3</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1433_Pp_CaiCreek_MC_4.jpg"" target=""_blank"">4</a>   ",,62,,35,,,2024,2023
Ponderosa pine,1635,Wickstead Ponderosa,255,39.1,0.96,10,,9/20/2024,11/11/2024,Crusher Road,Creston,Private land,,49.1325,-116.5325,600,Please respect private property.  Tree is on upside of driveway.,Tree estimated to be 250 years old (Terry Nelson),Terry Nelson,,,,Terry Nelson,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1635_Pp_Wickstead_TN_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1635_Pp_Wickstead_TN_2.jpg"" target=""_blank"">2</a>         ",,63,,35,,,2024,2024
Ponderosa pine,1543,,253,31.8,1.09,16.1,,9/29/2024,10/18/2024,Midday Valley,Merritt,Provincial land,,50.086796,-120.888741,1136,"Take Midday Valley Rd from Merritt to kilometre 11.5 and turn right onto Lindley FSR. Take to KM 2.5 then turn on to Lindley Spur 1. Take for 1.5 km keeping right and park in the landing at the end of the road ( 50.082621, -120.895236). Grove of trees is approximatley 500 metres down hill (east) from the landing.","Most typical Ponderosa site compared to other trees in the grove. Open, interspersed At and Fd, clean understory. Healthy tree, open grown",Jonathan Van Elslander,,,,Jonathan Van Elslander,c,1,"<a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1543_Pp_MiddayValley_JV_1.jpg"" target=""_blank"">1</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1543_Pp_MiddayValley_JV_2.jpg"" target=""_blank"">2</a>   <a href=""https://bigtreesreg.sites.olt.ubc.ca/files/2025/01/1543_Pp_MiddayValley_JV_3.jpg"" target=""_blank"">3</a>      ",,64,,35,,WGS 84,2024,2024
